FinalID,OriginalTraitName,OriginalTraitValue,OriginalTraitUnit,Consumer,ConKingdom,ConTemp,ConMassValueSI,ConTempK,ConMassG
MTD2229,Radial Growth Rate,3.3,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2229,Radial Growth Rate,3.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2229,Radial Growth Rate,3.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2229,Radial Growth Rate,1.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2229,Radial Growth Rate,0.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2229,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,0.7,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,2.3,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,3.2,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,3.4,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,3.2,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,2.4,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,1.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2230,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,1.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,2.8,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,3.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,3.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,4.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,3.3,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,0.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2231,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,0.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,2.7,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,3.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,3.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,4.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,2.8,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,0.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2232,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,0.2,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,0.7,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,2.2,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,3.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,3.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,2.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,2.2,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,0.4,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2233,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,0.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,0.1,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,0.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,1.8,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,2.3,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,2.9,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,2.8,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,1.8,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,0.5,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2234,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Metarhizium flavoviride,Fungi,37.0,2.24492974781249e-14,310.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,0.87,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,1.78,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,3.9,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,5.15,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,4.03,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,3.08,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,1.36,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2235,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,0.27,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,0.94,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,1.35,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,2.8,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,3.68,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,3.95,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,1.83,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,0.32,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2236,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,0.48,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,0.77,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,2.5,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,3.73,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,4.05,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,3.53,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,2.39,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,0.89,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2237,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,0.49,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,0.67,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,2.14,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,3.51,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,3.92,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,3.61,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,2.54,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,0.7,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2238,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,0.29,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,0.76,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,1.94,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,2.71,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,3.29,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,3.3,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,2.2,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,0.73,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2239,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,1.11,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,1.68,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,2.82,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,3.7,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,3.62,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,2.08,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,0.83,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2240,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,0.34,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,0.82,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,1.88,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,3.27,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,3.75,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,3.95,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,2.34,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,1.03,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2241,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,1.17,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,1.45,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,2.24,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,4.29,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,20.0,2.24492974781249e-14,293.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,3.57,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,25.0,2.24492974781249e-14,298.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,0.61,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,28.0,2.24492974781249e-14,301.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,0.26,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,30.0,2.24492974781249e-14,303.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,32.0,2.24492974781249e-14,305.15,2.24492974781249e-11
MTD2242,Radial Growth Rate,0.0,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,35.0,2.24492974781249e-14,308.15,2.24492974781249e-11
MTD2243,Radial Growth Rate,1.42,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,8.0,2.24492974781249e-14,281.15,2.24492974781249e-11
MTD2243,Radial Growth Rate,1.93,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,11.0,2.24492974781249e-14,284.15,2.24492974781249e-11
MTD2243,Radial Growth Rate,3.12,millimeter / (1 individual * 1 day),Paecilomyces fumosoroseus,Fungi,15.0,2.24492974781249e-14,288.15,2.24492974781249e-11
